,tagID,tagValue
4202,4202,etno rock
4203,4203,duduk
4204,4204,beautiful lyrics
4205,4205,fave female singers
4206,4206,strong voice
4207,4207,repeat
4208,4208,revenge
4209,4209,laxative
4210,4210,death-thrash metal
4211,4211,death trash grindcore metal
4212,4212,groove death metal
4213,4213,death thrash grindcore metal
4214,4214,baumarkt
4215,4215,moelln
4216,4216,death-trash metal
4217,4217,toiletten stoner metal
4218,4218,toilette
4219,4219,wacken 2006
4220,4220,death-thrash grindcore metal
4221,4221,friends
4222,4222,death-thrash
4223,4223,follow me
4224,4224,fuckin great thrash
4225,4225,eath-thrash metal
4226,4226,fuckin brutal
4227,4227,death thrash
4228,4228,fuckin metal
4229,4229,kill metal
4230,4230,grind death
4231,4231,death-thrashl grindcore metal
4232,4232,extreme brutal death metal
4233,4233,surf rock
4234,4234,light
4235,4235,au temps des favorites
4236,4236,kids
4237,4237,celine dion
4238,4238,bubble-pop
4239,4239,pioseneczki
4240,4240,worldmusic
4241,4241,european music
4242,4242,check out
4243,4243,puppy et belle
4244,4244,solo artists
4245,4245,rock am ring 2007
4246,4246,melodycore
4247,4247,kurt cobain
4248,4248,anarco punk
4249,4249,favorite bands
4250,4250,kooks
4251,4251,lithuanian metal
4252,4252,patriotic  metal
4253,4253,patriotic metal
4254,4254,lithuanian
4255,4255,brutal beer noise
4256,4256,brutal beer metal
4257,4257,pagan black metal
4258,4258,lithuanian black metal
4259,4259,flar flar flar
4260,4260,flop
4261,4261,fat
4262,4262,anahi
4263,4263,latin singer
4264,4264,brega
4265,4265,uuuuuuuuuuuuuaaaaau
4266,4266,bjmeligafui
4267,4267,ate my heart
4268,4268,guitar playing boys
4269,4269,my pop music
4270,4270,songs to monkey it up
4271,4271,21st century girl
4272,4272,qq
4273,4273,hm
4274,4274,mraz
4275,4275,fuck
4276,4276,axel
4277,4277,national anthem
4278,4278,brothers
4279,4279,nick jonas
4280,4280,criollo
4281,4281,frogadelic rock
4282,4282,viking quest
4283,4283,we love the 80s
4284,4284,dark and new wave
4285,4285,alevi deyisleri
4286,4286,persian
4287,4287,political
4288,4288,fok
4289,4289,br00talizer shits on phoenix azul
4290,4290,pile of feces
4291,4291,shit in my ass
4292,4292,shitting spam
4293,4293,juggalo
4294,4294,jizzy
4295,4295,capitalist
4296,4296,br00tal
4297,4297,ofwgkta
4298,4298,really good
4299,4299,radical
4300,4300,anarchy punk
4301,4301,charmed
4302,4302,pop sensation
4303,4303,rock metal
4304,4304,pop female
4305,4305,opera metal
4306,4306,celtic rock
4307,4307,netherlands
4308,4308,scrubs
4309,4309,jazz-rock
4310,4310,guettotech
4311,4311,classic prog
4312,4312,industrial groove metal
4313,4313,dominican heavy metal
4314,4314,kietas radijas
4315,4315,lithuanian hip-hop
4316,4316,lithuanian hip hop
4317,4317,mc numeris vienas
4318,4318,kaunas
4319,4319,doo wop
4320,4320,classic country
4321,4321,am gold
4322,4322,prism
4323,4323,lynyrd skynyrd
4324,4324,home lounge
4325,4325,indie/rock
4326,4326,big hit
4327,4327,punk/rock
4328,4328,bitchy
4329,4329,scandinavia
4330,4330,oblique
4331,4331,barcelona
4332,4332,sonja
4333,4333,without making noise
4334,4334,90210
4335,4335,ugly betty
4336,4336,xenomania
4337,4337,m.i.a
4338,4338,van morrison
4339,4339,joshua radin
4340,4340,josh rouse
4341,4341,credence clearwater revival
4342,4342,scott matthews
4343,4343,beach down festival
4344,4344,jose gonzalez
4345,4345,ray lamontagne
4346,4346,indie-folk
4347,4347,damien rice
4348,4348,aimee mann
4349,4349,alex newport
4350,4350,frank turner
4351,4351,a7x
4352,4352,avenged sevenfold
4353,4353,slow rock
4354,4354,amerie
4355,4355,indy hip-hop
4356,4356,indie rap
4357,4357,anticaptlismo
4358,4358,libertarian rap
4359,4359,anarchy rap
4360,4360,ldl
4361,4361,anticapitalismo
4362,4362,russian underground rap
4363,4363,japanese grindcore
4364,4364,female fronted grindcore
4365,4365,ptu thrash metal
4366,4366,satan brutally explodes when listening to this
4367,4367,antifascist
4368,4368,antisystem
4369,4369,antifascist rap
4370,4370,audiobooks
4371,4371,stalin fm
4372,4372,alternative rap
4373,4373,melodic antifa-88
4374,4374,poebotina kakaya-to
4375,4375,neudachnaya parodiya na zapiski neizvestnogo
4376,4376,vegan
4377,4377,hardline
4378,4378,never goes away
4379,4379,relation or what
4380,4380,associative
4381,4381,beautiful voices
4382,4382,female fronted
4383,4383,true blood
4384,4384,waking up
4385,4385,ready set go bitches
4386,4386,club banger
4387,4387,gangsta
4388,4388,hottest bitch
4389,4389,steven wilson
4390,4390,progressive punk
4391,4391,tool
4392,4392,my favourite
4393,4393,francais
4394,4394,camp
4395,4395,apartheid
4396,4396,boppy
4397,4397,steve biko
4398,4398,south africa
4399,4399,rap francais
4400,4400,choir
4401,4401,choral
4402,4402,electric guitar
4403,4403,cover better than original
4404,4404,tomoyasu hotei
4405,4405,long track
4406,4406,miami vice
4407,4407,kill bill ost
4408,4408,1990s
4409,4409,also released in english
4410,4410,homophobia
4411,4411,coronation
4412,4412,handel
4413,4413,czechoslovakia
4414,4414,my favourites
4415,4415,post-punk revival
4416,4416,alternative hip-hop
4417,4417,post-britpop
4418,4418,electro-rock
4419,4419,solum mente infirmis
4420,4420,ecological power metal
4421,4421,eco power metal
4422,4422,pure rave
4423,4423,ambiental blues
4424,4424,if this was a pokemon i would catch it
4425,4425,ambiental
4426,4426,highschool band
4427,4427,romanian band
4428,4428,ceara
4429,4429,melhorbandanacional
4430,4430,metaaaaaaaaaaaaaaaaaaaaaaaaaaaaal
4431,4431,louvor
4432,4432,worship
4433,4433,worst song ever from miley
4434,4434,valentines
4435,4435,marry taylor
4436,4436,swifty
4437,4437,500 days of summer
4438,4438,thom yorke
4439,4439,jonny greenwood
4440,4440,french vocalists
4441,4441,garou
4442,4442,godfather of moonwalk
4443,4443,genius of pop
4444,4444,legend of music
4445,4445,fantastic artist
4446,4446,symbolika muzyki
4447,4447,muzyka filmowa
4448,4448,beat from dominicana
4449,4449,kal ho naa ho
4450,4450,favorite celine songs
4451,4451,french rock
4452,4452,french bands
4453,4453,power rock
4454,4454,rock français
4455,4455,rock alternatif
4456,4456,autoproduit
4457,4457,toulouse
4458,4458,destroy
4459,4459,planant
4460,4460,creative commons
4461,4461,jamendo
4462,4462,french punk
4463,4463,punkrock
4464,4464,whawha
4465,4465,festif
4466,4466,puts every single hater jealous
4467,4467,songwritter
4468,4468,actress
4469,4469,the best thing that ever happened to music
4470,4470,comeback
4471,4471,rock n' roll
4472,4472,idols
4473,4473,finnish pop
4474,4474,excepcional registro
4475,4475,tecnicamente impecable
4476,4476,buena instrumentacion
4477,4477,los mejores
4478,4478,un icono
4479,4479,otro genio
4480,4480,blues influence
4481,4481,bueno realmente
4482,4482,un clasico
4483,4483,un buen tema
4484,4484,crooner
4485,4485,ballet
4486,4486,all dressed in black
4487,4487,the raves
4488,4488,shoegazer
4489,4489,violinist
4490,4490,sune rose wagner
4491,4491,alaska
4492,4492,david sylvian
4493,4493,nicky rhodes
4494,4494,porcupine tree
4495,4495,rock argentino
4496,4496,politeconomist realife soundtrack
4497,4497,classical piano
4498,4498,mina love
4499,4499,1900
4500,4500,beautiful man voice
4501,4501,pop latino
4502,4502,algerian
4503,4503,summer time
4504,4504,guetta
4505,4505,mazzy star
4506,4506,yo la tengo
4507,4507,suicide
4508,4508,throbbing gristle
4509,4509,stereolab
4510,4510,squarepusher
4511,4511,kings of convenience
4512,4512,sonic youth
4513,4513,cabaret voltaire
4514,4514,spacemen 3
4515,4515,the slits
4516,4516,wire
4517,4517,spiritualized
4518,4518,doves
4519,4519,broadcast
4520,4520,pixies
4521,4521,dead can dance
4522,4522,autechre
4523,4523,mercury rev
4524,4524,tortoise
4525,4525,tuxedomoon
4526,4526,iggy pop
4527,4527,blonde redhead
4528,4528,fridge
4529,4529,air
4530,4530,the fall
4531,4531,lamb
4532,4532,kraftwerk
4533,4533,fischerspooner
4534,4534,nine inch nails
4535,4535,acid house kings
4536,4536,throwing muses
4537,4537,my bloody valentine
4538,4538,nouvelle vague
4539,4539,portishead
4540,4540,cranes
4541,4541,mogwai
4542,4542,this mortal coil
4543,4543,fall out boy
4544,4544,taking back sunday
4545,4545,boys like girls
4546,4546,brand new
4547,4547,fl
4548,4548,spaccaculi
4549,4549,christian alvestam
4550,4550,russian melodic death metal
4551,4551,russian metal
4552,4552,emo rock
4553,4553,awesome track
4554,4554,atb
4555,4555,pompa xd
4556,4556,mbrother
4557,4557,polish music
4558,4558,loneliness after dusk
4559,4559,ghost in the shell
4560,4560,japanese music
4561,4561,awogahd
4562,4562,boston
4563,4563,gothic pop
4564,4564,nina
4565,4565,aretha franklin
4566,4566,nina tolins
4567,4567,ninasings
4568,4568,ledzepplin
4569,4569,tina turner
4570,4570,maroon 5
4571,4571,elisa hale
4572,4572,magicsong
4573,4573,style
4574,4574,sing
4575,4575,rocketeriarecords
4576,4576,ashley simpson
4577,4577,liarliar
4578,4578,pat benitar
4579,4579,rebel with a cause
4580,4580,ninatolins
4581,4581,jonny lang
4582,4582,sexy baby
4583,4583,patbenitar
4584,4584,therunaways
4585,4585,etta james
4586,4586,newalbum
4587,4587,jazzmine sullivan
4588,4588,gwenstefanie
4589,4589,rocketeria records
4590,4590,random songs
4591,4591,prince
4592,4592,hubert kah
4593,4593,my darling
4594,4594,pokemon
4595,4595,old school kircore
4596,4596,arcady
4597,4597,alcohol
4598,4598,ed banger
4599,4599,hooooooooot
4600,4600,powerful voice
4601,4601,show woman
4602,4602,gritos ressussitadores de mortos
4603,4603,my favorite albums
4604,4604,basic pop
4605,4605,porcaria viciante
4606,4606,best ever
4607,4607,insane tracks
4608,4608,great dancers
4609,4609,great bands
4610,4610,great colaboration
4611,4611,quality pop
4612,4612,too good for american idol
4613,4613,exttravasa
4614,4614,great singers
4615,4615,quero apertar esses peitos
4616,4616,best dj
4617,4617,best dancer ever
4618,4618,it could be so much better
4619,4619,if this were a pokemon i would catch it
4620,4620,chiclete
4621,4621,eurovision song contest
4622,4622,polskie
4623,4623,polish soul
4624,4624,esc
4625,4625,saz
4626,4626,oud
4627,4627,turkish folk
4628,4628,jewish
4629,4629,tamamen ozgun
4630,4630,middle east
4631,4631,middle eastern elements
4632,4632,kurdish
4633,4633,kurdish folk
4634,4634,female voice
4635,4635,best composer
4636,4636,afro-beat
4637,4637,progressive middle east folk
4638,4638,oriental jazz
4639,4639,iran
4640,4640,kora
4641,4641,farsi
4642,4642,turkish influence
4643,4643,nazim hikmet poems
4644,4644,zeki colas
4645,4645,smallville
4646,4646,buffy
4647,4647,privileged
4648,4648,couples
4649,4649,chuck
4650,4650,friday night lights
4651,4651,roswell
4652,4652,veronica mars
4653,4653,the oc
4654,4654,criminal minds
4655,4655,vampire diaries
4656,4656,kotoko lament
4657,4657,day after tomorrow - stay in my heart
4658,4658,zard - hero
4659,4659,yui - life
4660,4660,false grind
4661,4661,doom
4662,4662,evil
4663,4663,doomviolence
4664,4664,cardboard city
4665,4665,cairns
4666,4666,sotu
4667,4667,iamx
4668,4668,hourglass
4669,4669,oh well
4670,4670,middle eastern
4671,4671,percussion
4672,4672,saidi
4673,4673,traditional egyptian folk
4674,4674,disneychannel
4675,4675,tus ojos
4676,4676,passado
4677,4677,tal vez
4678,4678,kudai
4679,4679,nx zero pop rock novo
4680,4680,pop rock cover pop dance identidade
4681,4681,gta iv
4682,4682,musica brasileira
4683,4683,stronda music
4684,4684,stronda
4685,4685,baile funk
4686,4686,sertaneja
4687,4687,gabriela
4688,4688,ferinhas
4689,4689,bds no coracao papitho
4690,4690,feel-good
4691,4691,yiruma
4692,4692,steve barakatt
4693,4693,dishwalla
4694,4694,life in the city
4695,4695,j-cuties
4696,4696,asian mash ups
4697,4697,mash ups
4698,4698,neo bitch in training
4699,4699,featurings
4700,4700,-the mind trip
4701,4701,infinity b-day megamix
4702,4702,the power rangers of pop
4703,4703,queer songs
4704,4704,club mixes
4705,4705,paradoxal songs
4706,4706,addicts
4707,4707,pure fucking metal
4708,4708,progressive thrash metal
4709,4709,technical brutal death metal
4710,4710,pathogrind
4711,4711,russian folk metal
4712,4712,groovy death metal
4713,4713,gaycore
4714,4714,dbz
4715,4715,finnish folk metal
4716,4716,experimental black metal
4717,4717,atmospheric doom
4718,4718,blackened thrash
4719,4719,medieval black metal
4720,4720,folk viking metal
4721,4721,creed
4722,4722,guns n'roses
4723,4723,legião urbana
4724,4724,renato russo
4725,4725,indian
4726,4726,my fav songs
4727,4727,skins
4728,4728,best serie ever
4729,4729,female gothic
4730,4730,lyrical
4731,4731,pop bizarre
4732,4732,acousmatic
4733,4733,jam band
4734,4734,david guetta
4735,4735,david archuleta
4736,4736,kris allen
4737,4737,colbie caillat
4738,4738,manoela gavassi
4739,4739,capricho
4740,4740,new romantics
4741,4741,excellent synth work
4742,4742,orgasmic
4743,4743,i want back to the 80s
4744,4744,pure genius
4745,4745,steven strange
4746,4746,tik and tok
4747,4747,gods
4748,4748,minimal electro
4749,4749,blitz
4750,4750,duran
4751,4751,futurist
4752,4752,gary numan
4753,4753,tiktok
4754,4754,real man
4755,4755,la richards
4756,4756,my favorit music
4757,4757,nick beggs
4758,4758,japan and ultravox
4759,4759,fairytale
4760,4760,serbian
4761,4761,alternative country
4762,4762,hardcore rap
4763,4763,classic rap
4764,4764,west coast rap
4765,4765,female electronic
4766,4766,classical terror
4767,4767,tribute
4768,4768,singer songwriter
4769,4769,mute
4770,4770,curve related
4771,4771,crewe
4772,4772,coverband
4773,4773,tony soprano
4774,4774,martin gore
4775,4775,wanted soundtrack
4776,4776,b-side
4777,4777,streamable album
4778,4778,amusing
4779,4779,shot risk
4780,4780,mcr
4781,4781,cher
4782,4782,n 1 hot 100 billboard
4783,4783,sticky and sweet tour
4784,4784,bucetacore
4785,4785,laura pausini
4786,4786,waaaaaaaannnnnttttttt
4787,4787,new comers
4788,4788,addicted
4789,4789,simple
4790,4790,the voice
4791,4791,awesome ballads
4792,4792,godtina
4793,4793,she owns the throne
4794,4794,crime
4795,4795,songs i cry like a bitch to
4796,4796,not placebo-like but still good
4797,4797,weird but good
4798,4798,awesomeee
4799,4799,1960s
4800,4800,1960's
4801,4801,1970's
4802,4802,1980's
4803,4803,1950s
4804,4804,50's
4805,4805,approved by goku
4806,4806,nineties
4807,4807,approved by prince vegeta
4808,4808,1990's
4809,4809,40s
4810,4810,1940s
4811,4811,70s pop
4812,4812,under two minutes
4813,4813,60s pop
4814,4814,reverie in me
4815,4815,story
4816,4816,oceanside
4817,4817,my favorites
4818,4818,bunnymen heaven
4819,4819,ant farm
4820,4820,electro-acoustic
4821,4821,jimmy pages firm
4822,4822,full-on
4823,4823,top 20
4824,4824,spacy downtempo
4825,4825,trailer music
4826,4826,souls
4827,4827,native
4828,4828,opera-like
4829,4829,like
4830,4830,check your meta tag
4831,4831,oui fm
4832,4832,80s metal
4833,4833,at work
4834,4834,1008
4835,4835,guerilla
4836,4836,more plays
4837,4837,queen of last fm
4838,4838,love gaga
4839,4839,little monster
4840,4840,queen of dance
4841,4841,just dance
4842,4842,the best singer
4843,4843,fame
4844,4844,piece of brit
4845,4845,rock me in
4846,4846,rich and famous
4847,4847,let me be
4848,4848,lover
4849,4849,brit
4850,4850,cherish
4851,4851,cassie
4852,4852,brooke hogan
4853,4853,mary j blige
4854,4854,paula deanda
4855,4855,loud
4856,4856,godga
4857,4857,cannibal
4858,4858,blow
4859,4859,shady
4860,4860,marshall mathers
4861,4861,mathers
4862,4862,yelawolf
4863,4863,em
4864,4864,yellerr
4865,4865,detroit rap
4866,4866,shady records
4867,4867,recovery
4868,4868,d12
4869,4869,aftermath
4870,4870,weezy
4871,4871,drizzy
4872,4872,interscope
4873,4873,movie score composers
4874,4874,slipknot
4875,4875,melodic death doom metal
4876,4876,symphonic folk doom metal
4877,4877,swedish melodic death metal
4878,4878,the corrs
4879,4879,celtic tribal
4880,4880,evanescence
4881,4881,neon trees
4882,4882,rock-a-rolla cover stars
4883,4883,rock-a-rolla magazine cover stars
4884,4884,funny shit
4885,4885,modern talking
4886,4886,shit glam
4887,4887,rocker chick
4888,4888,rockville ca
4889,4889,playlist
4890,4890,alex patsavas
4891,4891,lissy trullie
4892,4892,lykke li
4893,4893,the asteroids galaxy tour
4894,4894,say hi
4895,4895,coconut records
4896,4896,passion pit
4897,4897,the temper trap
4898,4898,the republic tigers
4899,4899,the little ones
4900,4900,janelle monae
4901,4901,blind pilot
4902,4902,malbec
4903,4903,elvis perkins
4904,4904,oppenheimer
4905,4905,noisettes
4906,4906,grizzly bear
4907,4907,anya marina
4908,4908,gotye
4909,4909,the duke spirit
4910,4910,nico stai
4911,4911,my number one
4912,4912,dark wave
4913,4913,lustpop
4914,4914,dd covers
4915,4915,old school ebm
4916,4916,darkwave-synth
4917,4917,wave
4918,4918,electro-goth
4919,4919,bastardpop
4920,4920,sisters of mercry clone
4921,4921,performance
4922,4922,dd solo
4923,4923,minimal electronic
4924,4924,melodic power metal
4925,4925,hard pop
4926,4926,resident evil
4927,4927,rominhocsf
4928,4928,testana
4929,4929,atari electronic
4930,4930,microhouse
4931,4931,swedish electro
4932,4932,romanian folk
4933,4933,romanian
4934,4934,lets dance
4935,4935,a cappella
4936,4936,true metal
4937,4937,beatles
4938,4938,tony hawk underground 2
4939,4939,tekkonkinkreet
4940,4940,a town in blue
4941,4941,nsync
4942,4942,simple plan
4943,4943,just a girl
4944,4944,song  of the decade
4945,4945,jordin sparks
4946,4946,shakira - give it up to me
4947,4947,freshlyground
4948,4948,the best official world cup song ever
4949,4949,apologetics
4950,4950,debate
4951,4951,christianity
4952,4952,gorgeousity
4953,4953,nasheed
4954,4954,filmgroove
4955,4955,audiobook
4956,4956,impossible for liberals to deal with
4957,4957,faith
4958,4958,bible study
4959,4959,otaku
4960,4960,science
4961,4961,conservative
4962,4962,chanting
4963,4963,cult favorite
4964,4964,talk radio
4965,4965,doctor who
4966,4966,richard dawkins
4967,4967,small government
4968,4968,bellydance
4969,4969,porn soundtrack
4970,4970,islam
4971,4971,religion
4972,4972,spaghetti western
4973,4973,atheism
4974,4974,own it
4975,4975,liberty
4976,4976,ummah
4977,4977,porn music
